freq,c_dest,purpose,duration,unit,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 
A,DOM,TOTAL,N1-3,NR,SK	5215880 	6736614 b	6866945 	8167843 	9862592 	10512653 	11281127 	12457676 	6798525 	6858467 	10710040 	11144632 
A,DOM,TOTAL,N1-3,NR,UK	144175980 	141502309 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DOM,TOTAL,N_GE1,NR,AL	: 	: 	: 	: 	: 	13131336 	: 	16167840 	11598396 	: 	: 	: 
A,DOM,TOTAL,N_GE1,NR,AT	37684466 	39239689 	37508957 	36979775 	40030682 	38290032 	40896412 	40754733 	36604205 	35295550 	44232681 	46601582 
A,DOM,TOTAL,N_GE1,NR,BE	11589887 	11037775 	8928601 	10722496 	11803422 	10232724 b	14746286 	13515783 	12871699 	19393507 	15027987 	15065618 
A,DOM,TOTAL,N_GE1,NR,BG	11857124 b	14909073 	12475988 	10199541 	11977231 	17657842 	16455090 	14974719 	9945190 	11471765 	12875431 	14900403 
A,DOM,TOTAL,N_GE1,NR,CH	24715831 	26281045 	26089499 	21967977 	24697194 	26509727 	25851022 	25542823 	32639470 	29420079 	27658085 	: 
A,DOM,TOTAL,N_GE1,NR,CY	4361062 b	4673615 	4491171 	3374489 	3814466 	3713917 	3684230 	3964824 	4638203 	4873278 	4515720 	4351932 
A,DOM,TOTAL,N_GE1,NR,CZ	94981328 	91407995 	97656604 	86913645 	98081852 	101001956 	93646722 	100881491 	85919190 	90002766 	91639125 	77175149 
A,DOM,TOTAL,N_GE1,NR,DE	566722964 	567365856 	570009772 	611975013 	589171749 	551345687 	587418926 	588869942 	456020398 	513745029 	531717227 	536440801 
A,DOM,TOTAL,N_GE1,NR,DK	50591407 	55566796 b	58831786 	66154688 	51351643 	48712395 	39968740 	59681847 	54386930 	41742217 	36198429 	33838098 
A,DOM,TOTAL,N_GE1,NR,EA20	2863890054 	2841586543 	2761171158 	2620785243 	2643899439 	2641410366 	2703728061 	2660910340 	2160503267 	2501026177 	2596173955 	2600162758 
A,DOM,TOTAL,N_GE1,NR,EE	4709541 	3786656 	5372356 	5978956 	6660765 	6717523 	8262469 	6730952 	4417509 	5237547 	5462410 	7000892 
A,DOM,TOTAL,N_GE1,NR,EL	47782214 	50162400 	56100554 	50497926 	49173106 	55031356 	60391301 	54858802 	53356554 	56116646 	59729833 	56978341 
A,DOM,TOTAL,N_GE1,NR,ES	553571278 	562925467 	528465198 	476458940 b	508758036 	517501822 	504034228 	510938424 	353020025 	441404089 	490333817 	507669859 
A,DOM,TOTAL,N_GE1,NR,EU27_2020	3420766093 e	3395396237 e	3301383349 	3171424648 	3211171500 	3254581060 	3295819746 	3295342187 	2716618264 	3117118963 	3265302339 	3268396348 e
A,DOM,TOTAL,N_GE1,NR,FI	81742693 b	82778658 	78828121 	78887957 	80726374 	80462230 	78355746 	81767018 	90284272 	102394764 	90967439 	79285496 
A,DOM,TOTAL,N_GE1,NR,FR	1028831354 	1030896713 	1026057420 	914664132 	894061378 	906553289 	910783032 	862364770 	771136711 	866790187 	894558690 	899299035 
A,DOM,TOTAL,N_GE1,NR,HR	28759840 	29767048 	28039661 	24214087 	18136964 	19741646 	17581322 	20712033 	15340639 	19199582 	19464412 	21519433 
A,DOM,TOTAL,N_GE1,NR,HU	45910616 	38061996 	39102242 	38139718 	36573673 	36080222 	37328318 	37365551 	25504814 	27141298 	30917029 	32760145 
A,DOM,TOTAL,N_GE1,NR,IE	17877963 	17643225 	18860018 	17906013 	18655836 	19106171 	21374146 	22247258 	17871534 	13538378 	25892837 	23128187 
A,DOM,TOTAL,N_GE1,NR,IT	285426120 	248179072 	218075497 b	204633075 	230243909 	235988232 	256510815 	240473560 	165270547 	203470591 	219130039 	199273072 
A,DOM,TOTAL,N_GE1,NR,LT	6835960 	7069085 	6999646 	7174677 	6910430 	6991175 	7191203 	7332465 	5999399 	7383712 	7915460 	8811763 
A,DOM,TOTAL,N_GE1,NR,LU	121310 	113046 	73879 	101000 	99214 	188311 	148403 	101020 	403592 	594625 	795465 	700675 
A,DOM,TOTAL,N_GE1,NR,LV	8115946 	7288832 	8446934 	6541646 	7231428 	7068187 	5513759 	5791683 	4083176 	6603707 	7198045 	7029435 
A,DOM,TOTAL,N_GE1,NR,ME	: 	: 	: 	: 	4117850 	3752952 	: 	: 	: 	: 	: 	: 
A,DOM,TOTAL,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	772798 	699004 	734656 	: 	: 
A,DOM,TOTAL,N_GE1,NR,MT	598219 	468406 	509876 b	562690 	823522 	708483 	650037 	618212 	1064868 	1082063 	996671 	1105685 
A,DOM,TOTAL,N_GE1,NR,NL	107793362 b	97202315 	92636699 	93312610 	97322767 	98416671 	97998993 	100550049 	92817988 	117453261 	85309849 	88356748 
A,DOM,TOTAL,N_GE1,NR,NO	: 	44249606 	56115008 	47613416 	49829731 	52761251 	62324437 	: 	: 	81704633 	81255110 	77768070 
A,DOM,TOTAL,N_GE1,NR,PL	196265288 	195473538 	177667110 b	186758670 	203038084 	214207468 	224767393 	233659749 	182815094 	220111421 	241626231 	236786187 
A,DOM,TOTAL,N_GE1,NR,PT	47588478 	59744431 	49794523 	52301152 	51337199 	55672602 	56754835 	63612393 	55043867 	61061066 	62197994 	62918585 
A,DOM,TOTAL,N_GE1,NR,RO	63742152 	64127086 	61716967 	57640945 	58000444 	60296496 	61372238 	65043201 	40021282 	58513393 	57806435 	65792576 
A,DOM,TOTAL,N_GE1,NR,RS	: 	: 	: 	: 	: 	: 	5011141 	: 	: 	: 	: 	: 
A,DOM,TOTAL,N_GE1,NR,SE	: 	: 	92761493 	104832198 	108249134 	135214314 	118553183 	122825289 	157522497 	167109926 	198065704 	: 
A,DOM,TOTAL,N_GE1,NR,SI	5543663 	5362018 	4882851 	4511014 	5024063 	4871402 	5411773 	4790340 	4014574 	9025269 	7287194 	8632407 
A,DOM,TOTAL,N_GE1,NR,SK	18233734 	15882234 b	17089425 	19987596 	23914130 	22808904 	26020146 	30916079 	16243508 	16363327 	23440187 	25993213 
A,DOM,TOTAL,N_GE1,NR,UK	334309666 	319937939 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,DOM,TOTAL,N_GE4,NR,AL	: 	: 	: 	: 	: 	9034743 	: 	11593572 	8854141 	: 	: 	: 
A,DOM,TOTAL,N_GE4,NR,AT	23382473 	23986680 	21654449 	22043590 	23773651 	22516731 	24605006 	23152187 	23091346 	20876547 	23314673 	26269809 
A,DOM,TOTAL,N_GE4,NR,BE	8334674 	7789157 	6187441 	6451219 	8447969 	5922814 b	9930203 	8024369 	8562235 	12215557 	8692667 	8505244 
A,DOM,TOTAL,N_GE4,NR,BG	7887161 b	10861750 	8160119 	6994755 	8472406 	11742103 	11237459 	9942095 	7266795 	7588058 	8551930 	10214982 
A,DOM,TOTAL,N_GE4,NR,CH	17182287 	17987159 	18870009 	14587415 	17350839 	18999257 	18790394 	17984699 	25041647 	21059100 	19484600 	: 
A,DOM,TOTAL,N_GE4,NR,CY	2490326 b	3075236 	2849502 	1485069 	1889653 	1750175 	1562717 	1719169 	2204299 	2024854 	2055285 	2069140 
A,DOM,TOTAL,N_GE4,NR,CZ	57602822 	56435086 	59562978 	54537182 	62616050 	61108489 	56807616 	64218249 	60593332 	61419030 	57139217 	50712149 
A,DOM,TOTAL,N_GE4,NR,DE	352377482 	350537049 	369313362 	396402908 	378877318 	350766949 	380155598 	375422654 	324679291 	354614253 	363502805 	341434027 
A,DOM,TOTAL,N_GE4,NR,DK	22347152 	24271467 b	27517577 	33822440 	22948126 	24165999 	24988025 	34817647 	31460720 	24054695 	19134412 	17768489 
A,DOM,TOTAL,N_GE4,NR,EA20	2056652079 	2056919471 	1991667301 	1866433886 	1875459157 	1847166020 	1896231119 	1851343130 	1631262138 	1815554151 	1824247613 	1796333434 
A,DOM,TOTAL,N_GE4,NR,EE	2224565 	1213176 	1567511 	2074858 	1982791 	2072727 	1773317 	1820431 	1424678 	2094358 	1592853 	2459575 
A,DOM,TOTAL,N_GE4,NR,EL	42002220 	46873983 	52199816 	46877890 	45798033 	51523927 	56640377 	51615984 	50590087 	53179300 	55767248 	53212618 
A,DOM,TOTAL,N_GE4,NR,ES	375378055 	389064924 	359103852 	308336324 b	331672123 	331729071 	317937148 	328340049 	258843715 	303104827 	324992616 	334859404 
A,DOM,TOTAL,N_GE4,NR,EU27_2020	2412746968 e	2407971951 e	2336413452 	2222801402 	2241389045 	2244410755 	2285238635 	2268576896 	1997523896 	2223843999 	2254194220 	2224258714 e
A,DOM,TOTAL,N_GE4,NR,FI	36962246 b	38318226 	37110479 	36273238 	37818664 	36404335 	36764483 	39268061 	59833731 	63480953 	54996138 	47183749 
A,DOM,TOTAL,N_GE4,NR,FR	821921637 	827339667 	821210355 	735312936 	717074567 	702536977 	713826823 	664656612 	613433773 	658177457 	660259862 	663896104 
A,DOM,TOTAL,N_GE4,NR,HR	21640353 	22892601 	21669598 	20038721 	15075763 	16871446 	14282299 	16912935 	12657059 	15844195 	16289361 	17598315 
A,DOM,TOTAL,N_GE4,NR,HU	25151127 	21113144 	20728223 	19115184 	18296815 	17531198 	19438188 	19348963 	14550401 	14746639 	14683765 	16816410 
A,DOM,TOTAL,N_GE4,NR,IE	8560196 	8404705 	8813155 	7865218 	8075434 	8169269 	8828707 	9182967 	9457959 	7386582 	10944538 	9024890 
A,DOM,TOTAL,N_GE4,NR,IT	233086301 	208654865 	173845069 b	163383505 	179710913 	189296238 	200680405 	190968310 	138069023 	176448162 	179293597 	163234686 
A,DOM,TOTAL,N_GE4,NR,LT	3036681 	3438876 	3068968 	3241995 	3224506 	3243627 	3336930 	3250435 	2490595 	2799821 	2547911 	2889821 
A,DOM,TOTAL,N_GE4,NR,LU	: u	43452 u	: u	75227 u	: u	110338 u	93523 u	51490 u	228139 	421013 	622357 	478088 
A,DOM,TOTAL,N_GE4,NR,LV	3201330 	2930407 	4253001 	2533566 	3053424 	3059958 	1873521 	2418754 	2463262 	3250156 	3286918 	3029543 
A,DOM,TOTAL,N_GE4,NR,ME	: 	: 	: 	: 	2883230 	2520992 	: 	: 	: 	: 	: 	: 
A,DOM,TOTAL,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	574576 	391279 	485549 	: 	: 
A,DOM,TOTAL,N_GE4,NR,MT	262479 u	139713 u	165398 b	199188 	305759 	283033 	236753 	223299 	450263 	444351 	379466 	378367 
A,DOM,TOTAL,N_GE4,NR,NL	73151717 b	66287992 	62522596 	64680339 	68390191 	69382432 	69821210 	71896615 	69499441 	80659074 	58775877 	60519600 
A,DOM,TOTAL,N_GE4,NR,NO	: 	27232720 	33761667 	27440440 	30193025 	30719123 	33722375 	: 	: 	52107123 	48709470 	46710602 
A,DOM,TOTAL,N_GE4,NR,PL	143743754 	139687042 	134120682 b	141054408 	152439957 	159373296 	166778869 	173050138 	138123076 	166260810 	179656790 	172005495 
A,DOM,TOTAL,N_GE4,NR,PT	33123247 	44441277 	33808016 	35115895 	33687920 	37021862 	36930062 	41670889 	41580217 	44863005 	41047240 	41193868 
A,DOM,TOTAL,N_GE4,NR,RO	44083165 	42969811 	39829979 	36632960 	35761844 	37456065 	38154082 	41442879 	24994011 	35778988 	34212568 	38592880 
A,DOM,TOTAL,N_GE4,NR,RS	: 	: 	: 	: 	: 	: 	3517566 	: 	: 	: 	: 	: 
A,DOM,TOTAL,N_GE4,NR,SE	: 	: 	54826591 	64210586 	65394690 	85867585 	71603277 	74413795 	89273425 	98441627 	116567924 	: 
A,DOM,TOTAL,N_GE4,NR,SI	2438368 	2341865 	2070860 	2222447 	2471266 	2207860 	2213016 	2289518 	2258042 	4164826 	3156054 	3248007 
A,DOM,TOTAL,N_GE4,NR,SK	13017854 	9145620 b	10222480 	11819752 	14051538 	12296251 	14739018 	18458402 	9444983 	9504860 	12730148 	14848581 
A,DOM,TOTAL,N_GE4,NR,UK	190133686 	178435630 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,EU27_2020_FOR,PER,N1-3,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	47376 	: 	: 	: 
A,EU27_2020_FOR,PER,N1-3,NR,AT	: 	: 	: 	: 	: 	: 	: 	: 	2545139 	4206213 	9377286 	10722263 
A,EU27_2020_FOR,PER,N1-3,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	2857707 	3466023 	6740594 	7590718 
A,EU27_2020_FOR,PER,N1-3,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	82386 u	: u	261172 	454055 
A,EU27_2020_FOR,PER,N1-3,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	3145562 	2684010 	5884704 	: 
A,EU27_2020_FOR,PER,N1-3,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	190967 	150593 u	570478 	738316 
A,EU27_2020_FOR,PER,N1-3,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	1348981 	1098025 	3138707 	3988423 
A,EU27_2020_FOR,PER,N1-3,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	14813982 	18916333 	31338973 	33867921 
A,EU27_2020_FOR,PER,N1-3,NR,DK	: 	: 	: 	: 	: 	: 	: 	: 	1619008 	1743059 	2607924 	2974512 
A,EU27_2020_FOR,PER,N1-3,NR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	37429237 	47296901 	95451453 	110300236 
A,EU27_2020_FOR,PER,N1-3,NR,EE	: 	: 	: 	: 	: 	: 	: 	: 	280140 	231909 	696483 	864684 
A,EU27_2020_FOR,PER,N1-3,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	64245 u	110360 u	232280 	224605 
A,EU27_2020_FOR,PER,N1-3,NR,ES	: 	: 	: 	: 	: 	: 	: 	: 	2339469 	2966533 	6494565 	7214176 
A,EU27_2020_FOR,PER,N1-3,NR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	46066795 	56430151 	115041197 	132435998 e
A,EU27_2020_FOR,PER,N1-3,NR,FI	: 	: 	: 	: 	: 	: 	: 	: 	1569511 	974016 	3150172 	4339510 
A,EU27_2020_FOR,PER,N1-3,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	4616454 	4848033 	11692437 	14897128 
A,EU27_2020_FOR,PER,N1-3,NR,HR	: 	: 	: 	: 	: 	: 	: 	: 	198405 	245186 	727348 	1096543 
A,EU27_2020_FOR,PER,N1-3,NR,HU	: 	: 	: 	: 	: 	: 	: 	: 	1947902 	1726010 	3571340 	3957852 
A,EU27_2020_FOR,PER,N1-3,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	609435 	303940 u	1944192 	2551325 
A,EU27_2020_FOR,PER,N1-3,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	1300319 	1213428 	3169627 	3351421 
A,EU27_2020_FOR,PER,N1-3,NR,LT	: 	: 	: 	: 	: 	: 	: 	: 	230129 	319176 	472350 	594706 
A,EU27_2020_FOR,PER,N1-3,NR,LU	: 	: 	: 	: 	: 	: 	: 	: 	843076 	1064589 	1642639 	1865131 
A,EU27_2020_FOR,PER,N1-3,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	323660 	291390 	841396 	1005938 
A,EU27_2020_FOR,PER,N1-3,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: u	44265 u	: 	: 
A,EU27_2020_FOR,PER,N1-3,NR,MT	: 	: 	: 	: 	: 	: 	: 	: 	110754 	143129 	298068 	380081 
A,EU27_2020_FOR,PER,N1-3,NR,NL	: 	: 	: 	: 	: 	: 	: 	: 	2603412 	5269606 	10544476 	11523442 
A,EU27_2020_FOR,PER,N1-3,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	1031539 	4128093 	3817432 
A,EU27_2020_FOR,PER,N1-3,NR,PL	: 	: 	: 	: 	: 	: 	: 	: 	1908840 	2206426 	4067357 	4416175 
A,EU27_2020_FOR,PER,N1-3,NR,PT	: 	: 	: 	: 	: 	: 	: 	: 	292607 	342447 	1110333 	1622609 
A,EU27_2020_FOR,PER,N1-3,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	109590 u	157320 u	376583 	527519 
A,EU27_2020_FOR,PER,N1-3,NR,SE	: 	: 	: 	: 	: 	: 	: 	: 	1620851 	2142350 	5566660 	: 
A,EU27_2020_FOR,PER,N1-3,NR,SI	: 	: 	: 	: 	: 	: 	: 	: 	821593 	1341965 	1953976 	2816158 
A,EU27_2020_FOR,PER,N1-3,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	818233 	892031 	2453781 	3033562 
A,EU27_2020_FOR,PER,N_GE1,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	1971832 	: 	: 	: 
A,EU27_2020_FOR,PER,N_GE1,NR,AT	: 	: 	: 	: 	: 	: 	: 	: 	15417978 	35617897 	59367539 	64724050 
A,EU27_2020_FOR,PER,N_GE1,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	40457189 	54769973 	78612584 	82955594 
A,EU27_2020_FOR,PER,N_GE1,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	897548 	596638 	3132627 	4064478 
A,EU27_2020_FOR,PER,N_GE1,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	43197585 	46336469 	73113930 	: 
A,EU27_2020_FOR,PER,N_GE1,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	3090902 	2904727 	5037880 	6621129 
A,EU27_2020_FOR,PER,N_GE1,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	12760807 	17388465 	32251772 	34377119 
A,EU27_2020_FOR,PER,N_GE1,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	239936986 	321978245 	515479310 	547795368 
A,EU27_2020_FOR,PER,N_GE1,NR,DK	: 	: 	: 	: 	: 	: 	: 	: 	15799874 	16693781 	27335405 	29053432 
A,EU27_2020_FOR,PER,N_GE1,NR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	468339335 	690326158 	1148308822 	1223064706 
A,EU27_2020_FOR,PER,N_GE1,NR,EE	: 	: 	: 	: 	: 	: 	: 	: 	1661520 	1827588 	3745197 	4618280 
A,EU27_2020_FOR,PER,N_GE1,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	1630613 	1908244 	4263452 	4158659 
A,EU27_2020_FOR,PER,N_GE1,NR,ES	: 	: 	: 	: 	: 	: 	: 	: 	16143179 	26600340 	50012815 	53557715 
A,EU27_2020_FOR,PER,N_GE1,NR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	570235759 	815117165 	1404727628 	1491553564 e
A,EU27_2020_FOR,PER,N_GE1,NR,FI	: 	: 	: 	: 	: 	: 	: 	: 	15373680 	9894883 	30350131 	33566718 
A,EU27_2020_FOR,PER,N_GE1,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	41095184 	68169238 	108800093 	121201190 
A,EU27_2020_FOR,PER,N_GE1,NR,HR	: 	: 	: 	: 	: 	: 	: 	: 	2263619 	2625920 	2972065 	4906158 
A,EU27_2020_FOR,PER,N_GE1,NR,HU	: 	: 	: 	: 	: 	: 	: 	: 	8016983 	9883968 	20547149 	23954487 
A,EU27_2020_FOR,PER,N_GE1,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	6036712 	7974127 	32113903 	32472975 
A,EU27_2020_FOR,PER,N_GE1,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	11103085 	23616694 	40671865 	35896591 
A,EU27_2020_FOR,PER,N_GE1,NR,LT	: 	: 	: 	: 	: 	: 	: 	: 	2203716 	2557113 	5970264 	6840359 
A,EU27_2020_FOR,PER,N_GE1,NR,LU	: 	: 	: 	: 	: 	: 	: 	: 	8918781 	11370989 	15393171 	14530862 
A,EU27_2020_FOR,PER,N_GE1,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	1785943 	2358503 	3980804 	5140185 
A,EU27_2020_FOR,PER,N_GE1,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	238593 	813247 	: 	: 
A,EU27_2020_FOR,PER,N_GE1,NR,MT	: 	: 	: 	: 	: 	: 	: 	: 	537726 	1145066 	2147082 	2587663 
A,EU27_2020_FOR,PER,N_GE1,NR,NL	: 	: 	: 	: 	: 	: 	: 	: 	48340526 	94116792 	154925817 	160342787 
A,EU27_2020_FOR,PER,N_GE1,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	12242265 	36342178 	37047166 
A,EU27_2020_FOR,PER,N_GE1,NR,PL	: 	: 	: 	: 	: 	: 	: 	: 	42801749 	46831496 	79499955 	77562070 
A,EU27_2020_FOR,PER,N_GE1,NR,PT	: 	: 	: 	: 	: 	: 	: 	: 	2241854 	3917915 	7957849 	9638888 
A,EU27_2020_FOR,PER,N_GE1,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	2521900 	5645594 	8438288 	10428029 
A,EU27_2020_FOR,PER,N_GE1,NR,SE	: 	: 	: 	: 	: 	: 	: 	: 	19097562 	27751065 	85213611 	: 
A,EU27_2020_FOR,PER,N_GE1,NR,SI	: 	: 	: 	: 	: 	: 	: 	: 	6123763 	9550244 	13199408 	15059673 
A,EU27_2020_FOR,PER,N_GE1,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	3976381 	7421660 	13307596 	16449862 
A,EU27_2020_FOR,PER,N_GE4,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	1924456 	: 	: 	: 
A,EU27_2020_FOR,PER,N_GE4,NR,AT	: 	: 	: 	: 	: 	: 	: 	: 	12872840 	31411684 	49990253 	54001787 
A,EU27_2020_FOR,PER,N_GE4,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	37599483 	51303950 	71871990 	75364876 
A,EU27_2020_FOR,PER,N_GE4,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	815162 u	536580 u	2871454 	3610423 
A,EU27_2020_FOR,PER,N_GE4,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	40052023 	43652458 	67229226 	: 
A,EU27_2020_FOR,PER,N_GE4,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	2899935 	2754134 	4467402 	5882813 
A,EU27_2020_FOR,PER,N_GE4,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	11411826 	16290440 	29113065 	30388696 
A,EU27_2020_FOR,PER,N_GE4,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	225123004 	303061912 	484140336 	513927446 
A,EU27_2020_FOR,PER,N_GE4,NR,DK	: 	: 	: 	: 	: 	: 	: 	: 	14180866 	14950722 	24727481 	26078920 
A,EU27_2020_FOR,PER,N_GE4,NR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	430910098 	643029257 	1052857369 	1112764470 
A,EU27_2020_FOR,PER,N_GE4,NR,EE	: 	: 	: 	: 	: 	: 	: 	: 	1381380 	1595679 	3048714 	3753596 
A,EU27_2020_FOR,PER,N_GE4,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	1566367 	1797883 	4031172 	3934054 
A,EU27_2020_FOR,PER,N_GE4,NR,ES	: 	: 	: 	: 	: 	: 	: 	: 	13803710 	23633807 	43518249 	46343539 
A,EU27_2020_FOR,PER,N_GE4,NR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	524168963 	758687014 	1289686432 	1359117566 e
A,EU27_2020_FOR,PER,N_GE4,NR,FI	: 	: 	: 	: 	: 	: 	: 	: 	13804170 	8920867 	27199959 	29227208 
A,EU27_2020_FOR,PER,N_GE4,NR,FR	: 	: 	: 	: 	: 	: 	: 	: 	36478730 	63321205 	97107656 	106304062 
A,EU27_2020_FOR,PER,N_GE4,NR,HR	: 	: 	: 	: 	: 	: 	: 	: 	2065214 	2380734 	2244717 	3809616 
A,EU27_2020_FOR,PER,N_GE4,NR,HU	: 	: 	: 	: 	: 	: 	: 	: 	6069081 	8157958 	16975809 	19996635 
A,EU27_2020_FOR,PER,N_GE4,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	5427278 	7670187 	30169712 	29921650 
A,EU27_2020_FOR,PER,N_GE4,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	9802766 	22403265 	37502238 	32545170 
A,EU27_2020_FOR,PER,N_GE4,NR,LT	: 	: 	: 	: 	: 	: 	: 	: 	1973586 	2237937 	5497914 	6245653 
A,EU27_2020_FOR,PER,N_GE4,NR,LU	: 	: 	: 	: 	: 	: 	: 	: 	8075705 	10306400 	13750533 	12665731 
A,EU27_2020_FOR,PER,N_GE4,NR,LV	: 	: 	: 	: 	: 	: 	: 	: 	1462283 u	2067112 	3139408 	4134246 
A,EU27_2020_FOR,PER,N_GE4,NR,MK	: 	: 	: 	: 	: 	: 	: 	: 	218991 	768982 	: 	: 
A,EU27_2020_FOR,PER,N_GE4,NR,MT	: 	: 	: 	: 	: 	: 	: 	: 	426971 	1001937 	1849013 	2207582 
A,EU27_2020_FOR,PER,N_GE4,NR,NL	: 	: 	: 	: 	: 	: 	: 	: 	45737113 	88847186 	144381341 	148819345 
A,EU27_2020_FOR,PER,N_GE4,NR,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	11210726 	32214085 	33229734 
A,EU27_2020_FOR,PER,N_GE4,NR,PL	: 	: 	: 	: 	: 	: 	: 	: 	40892909 	44625070 	75432598 	73145895 
A,EU27_2020_FOR,PER,N_GE4,NR,PT	: 	: 	: 	: 	: 	: 	: 	: 	1949247 	3575468 	6847516 	8016279 
A,EU27_2020_FOR,PER,N_GE4,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	2412310 	5488274 	8061705 	9900510 
A,EU27_2020_FOR,PER,N_GE4,NR,SE	: 	: 	: 	: 	: 	: 	: 	: 	17476711 	25608715 	79646950 	: 
A,EU27_2020_FOR,PER,N_GE4,NR,SI	: 	: 	: 	: 	: 	: 	: 	: 	5302169 	8208279 	11245432 	12243515 
A,EU27_2020_FOR,PER,N_GE4,NR,SK	: 	: 	: 	: 	: 	: 	: 	: 	3158148 	6529629 	10853815 	13416301 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,AL	: 	: 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,AT	: 	: 	: 	: 	: 	: 	: 	: 	1360032 	2526982 	5989518 	6825512 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,BE	: 	: 	: 	: 	: 	: 	: 	: 	2052752 	2377874 	5484795 	5855056 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	235320 	371361 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,CH	: 	: 	: 	: 	: 	: 	: 	: 	1633306 	1511020 	3733919 	: 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	148606 u	113238 u	394415 	577912 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	951891 	789990 	2083463 	3117564 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	10381278 	12390128 	25880405 	24639892 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,DK	: 	: 	: 	: 	: 	: 	: 	: 	1194239 	1399158 	1953906 	2261302 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	26487017 	32268899 	73779214 	82164233 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,EE	: 	: 	: 	: 	: 	: 	: 	: 	237122 	185369 	526820 	670932 
A,EU27_2020_FOR,PER_HOL,N1-3,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	55067 u	74755 u	174563 	205242 
